slice_col,slice_value,horizon,n,positive_rate,mean_pred,brier,log_loss,ece_10
trade_bin,10-49,p_final,18952,0.3807513718868721,0.3647716576685773,0.06678046291951094,0.20578396687031744,0.020255637212970773
trade_bin,10-49,p_6h,11934,0.3148148148148148,0.30855268227682064,0.07309161073527783,0.22521657348002702,0.01566329911191011
trade_bin,10-49,p_24h,8309,0.2828258514863401,0.28465484952634895,0.04215951166404691,0.13766479395769798,0.01205518086270491
trade_bin,10-49,p_168h,2171,0.23813910640257946,0.23955106037176296,0.0686801521688838,0.2124916442621081,0.015818306814492332
trade_bin,50-99,p_final,6692,0.32890017931858934,0.3002253710818107,0.069536452292205,0.20826118595466586,0.03251462261190283
trade_bin,50-99,p_6h,5475,0.2843835616438356,0.2613820878057585,0.08050029030132279,0.24232748735663032,0.02976838894858899
trade_bin,50-99,p_24h,3784,0.19529598308668075,0.1922053741823206,0.04334456345640533,0.14086004623939613,0.016403765644570408
trade_bin,50-99,p_168h,854,0.23185011709601874,0.23095287705028722,0.06358462815350258,0.20605159630536735,0.02109705587035689
trade_bin,100-499,p_final,14393,0.312443548947405,0.29792135335019904,0.07116023612196704,0.2104451348703517,0.020445369611092078
trade_bin,100-499,p_6h,12850,0.28498054474708173,0.27776228337167097,0.0951204182103311,0.2825853467870466,0.023204630345228457
trade_bin,100-499,p_24h,9117,0.19216847647252386,0.21054501433993925,0.054192079526127035,0.17807165783648107,0.033789537078241845
trade_bin,100-499,p_168h,1951,0.28446950281906713,0.28750868997850537,0.07218657257609146,0.22167549752959007,0.018242062828120832
trade_bin,500+,p_final,5469,0.36588041689522766,0.36086116023586007,0.07033465268294876,0.20907614145190223,0.01027834096084185
trade_bin,500+,p_6h,5229,0.35857716580608145,0.35945386872337,0.12312676765791607,0.3591500896348918,0.01664201175117541
trade_bin,500+,p_24h,4021,0.30987316587913455,0.3186345390251022,0.09389082006933806,0.2862408746220887,0.011209505619807639
trade_bin,500+,p_168h,1609,0.28837787445618396,0.2914006585415354,0.1128702059850863,0.332340846136953,0.015031191453215206
